"Timestamp","Station","AirTemperature","RelativeHumidity","Precipitation","WindDirection2m","WindSpeed2m","SoilTemperature5cm","SoilTemperature10cm","SolarRadiation"
"","","avg","avg","total","vector","avg","avg","avg","avg"
"","","°C","%","mm","degrees","m/s","°C","°C","W/m²"
"2017-08-31 06:00","Ashland Bottoms",13.0,99.8,0,193.5,0.1,22.2,21.3,1.3
"2017-08-31 07:00","Ashland Bottoms",13.5,99.8,0,157.4,0.3,21.9,21.1,78.1
"2017-08-31 08:00","Ashland Bottoms",17.1,92.1,0,92.1,0.4,21.8,21.1,262.7
"2017-08-31 09:00","Ashland Bottoms",20.3,82.1,0,45.7,0.6,21.8,21.6,466.6
"2017-08-31 10:00","Ashland Bottoms",23.2,69.2,0,24.9,1.2,22.1,22.6,658.6
"2017-08-31 11:00","Ashland Bottoms",24.9,57.6,0,35.2,1.9,22.8,24.0,812.7
"2017-08-31 12:00","Ashland Bottoms",25.7,53.0,0,38.7,2.6,23.7,25.4,851.5
"2017-08-31 13:00","Ashland Bottoms",26.1,53.3,0,24.3,2.6,24.6,26.6,887.9
"2017-08-31 14:00","Ashland Bottoms",27.0,49.9,0,35.9,2.7,25.4,27.6,890.6
"2017-08-31 15:00","Ashland Bottoms",27.5,47.7,0,54.0,3.0,26.1,28.4,790.0
"2017-08-31 16:00","Ashland Bottoms",27.6,47.6,0,48.9,2.7,26.6,28.6,626.5
"2017-08-31 17:00","Ashland Bottoms",27.2,49.2,0,53.3,2.3,26.8,28.5,415.4
"2017-08-31 18:00","Ashland Bottoms",26.2,54.5,0,60.9,1.9,26.8,27.9,214.3
"2017-08-31 19:00","Ashland Bottoms",24.2,64.0,0,74.2,0.8,26.5,27.2,44.6
"2017-08-31 20:00","Ashland Bottoms",21.2,74.9,0,135.9,0.5,26.1,26.4,0.1
"2017-08-31 21:00","Ashland Bottoms",19.3,82.3,0,160.7,0.6,25.6,25.5,0
"2017-08-31 22:00","Ashland Bottoms",18.5,84.4,0,175.7,0.5,25.1,24.8,0
"2017-08-31 23:00","Ashland Bottoms",17.8,87.8,0,134.7,0.6,24.7,24.2,0
